time,mag,mag.error,phase
2837.87502,14.679,0.006,0.747491390516489
2838.93218,14.708,0.006,0.85840774017249
2840.82492,14.684,0.006,0.0569924498171436
2843.82636,14.619,0.005,0.371901043134672
2844.87219,14.615,0.005,0.481628658595677
2845.91818,14.65,0.006,0.591373061123871
2849.85561,14.694,0.006,0.00448494828014266
2850.88837,14.673,0.006,0.112841270190501
2851.93194,14.648,0.006,0.222331768327501
2852.80262,14.614,0.005,0.313682791179766
2853.94203,14.615,0.005,0.433228742560435
2856.81529,14.672,0.006,0.734688796679615
2858.90934,14.689,0.005,0.954394784417707
2860.87534,14.651,0.005,0.160665872449513
2861.74651,14.632,0.005,0.252068305695021
2862.92552,14.605,0.005,0.375769056203859
2863.83472,14.628,0.006,0.471161565480844
2865.83162,14.652,0.005,0.680674655862728
2866.88126,14.688,0.006,0.790802013361085
2867.82127,14.7,0.005,0.889427082262794
2868.76894,14.695,0.006,0.988855832005993
2869.90194,14.679,0.005,0.107729251507566
2870.81554,14.643,0.005,0.203583405132109
2871.85846,14.617,0.005,0.313005705808676
2875.79802,14.676,0.006,0.726341070796842
2876.77573,14.686,0.005,0.828921592403929
2877.79763,14.696,0.005,0.936138492129141
2879.73926,14.663,0.005,0.139852699990418
2883.8254,14.64,0.005,0.568567116903164
2885.7602,14.687,0.006,0.771564726833981
2888.80852,14.685,0.005,0.0913919308365948
2892.79988,14.638,0.006,0.510162108825775
2894.72904,14.669,0.006,0.712567974638347
2896.72614,14.701,0.005,0.922102048854206
2898.74712,14.665,0.005,0.134141592847339
2900.74596,14.619,0.005,0.343858226418848
2902.74548,14.639,0.005,0.553646205025855
2905.75268,14.693,0.005,0.869159132762033
2907.75408,14.672,0.005,0.0791443594085207
2909.74319,14.619,0.005,0.287840129456838
2911.73455,14.618,0.005,0.496771967637441
2915.70602,14.694,0.005,0.913455303337221
2917.73213,14.658,0.005,0.126033082671963
2921.72988,14.633,0.005,0.545473694156833
2923.75183,14.683,0.006,0.75761500974484
2925.7148,14.695,0.005,0.963568192691865
2927.71233,14.661,0.005,0.173147382150727
2930.73038,14.623,0.005,0.489798682880379
2932.73689,14.664,0.005,0.700320046485051
2934.71672,14.693,0.005,0.908042166636634
2937.64073,14.647,0.005,0.214826868628477
2939.69337,14.616,0.005,0.430188153540804
2940.6335,14.62,0.005,0.528825812742918
2941.68332,14.649,0.005,0.638972055691858
2942.63345,14.671,0.005,0.73865890659299
2943.60468,14.687,0.006,0.840559551979143
2944.58927,14.692,0.005,0.943861917475209
2945.60604,14.684,0.006,0.050540581858845
2947.61554,14.628,0.005,0.261375653781477
2949.59685,14.617,0.005,0.469253054304556
2950.6416,14.64,0.005,0.578867357062064
2951.62878,14.665,0.005,0.682441463208188
2952.65771,14.691,0.006,0.790395944697802
2954.68263,14.697,0.006,0.00284887022036327
2956.62862,14.653,0.005,0.207020525662427
2958.62303,14.611,0.005,0.416272367311265
2961.5941,14.682,0.006,0.727994565438758
2968.59386,14.617,0.005,0.462403574168003
2970.61311,14.655,0.005,0.67426160799722
2972.5976,14.691,0.005,0.882472651480611
2974.59835,14.674,0.005,0.0923896806666659
2976.54805,14.61,0.005,0.296950586229022
2978.57415,14.629,0.006,0.509527316372106
2980.59102,14.676,0.006,0.721135642576961
2982.53624,14.699,0.005,0.925226510258188
2984.62711,14.663,0.006,0.144598855035953
2986.63724,14.602,0.005,0.355500026035673
2988.5296,14.643,0.006,0.554044866395735
2991.60267,14.694,0.005,0.876468819853546
2994.58439,14.649,0.005,0.189308407140523
2997.55718,14.621,0.005,0.501211066240272
3001.57363,14.695,0.005,0.922613666202361
3005.5317,14.612,0.006,0.337891085025476
3008.55336,14.657,0.006,0.654921143958457
3008.55802,14.66,0.006,0.655410067290217
3011.56139,14.7,0.006,0.97052115460565
3016.58805,14.622,0.005,0.497914149196726
3018.57452,14.663,0.005,0.706332932636528
3020.60257,14.697,0.005,0.91911425516091
3021.61538,14.691,0.005,0.0253774396316762
3023.57128,14.643,0.005,0.230588844047467
3025.56979,14.612,0.005,0.440270854292876
3027.6033,14.655,0.005,0.653625035484967
3029.5752,14.689,0.005,0.860515146619235
3031.57974,14.677,0.005,0.0708298194591534
3033.58211,14.618,0.005,0.280916817700372
3037.52913,14.663,0.006,0.695034879696005
3164.92956,14.68,0.005,0.0617822407454906
3183.91153,14.68,0.005,0.053354776293553
3193.87929,14.679,0.005,0.0991638812987107
3195.93849,14.617,0.005,0.315213435965637
3197.91395,14.632,0.005,0.522477059344775
3201.87137,14.702,0.005,0.937686280707376
3203.87932,14.655,0.005,0.148358727916744
3206.81719,14.622,0.005,0.456597609603477
3210.89322,14.697,0.005,0.884251293708425
3211.88465,14.69,0.005,0.988271306326638
3215.66076,14.611,0.005,0.384457632993933
3216.72877,14.624,0.005,0.496512355643408
3217.9293,14.659,0.005,0.622470966688563
3218.91393,14.68,0.006,0.725777528951463
3223.83478,14.634,0.005,0.242069026174965
3226.82503,14.641,0.005,0.555803573981246
3229.83216,14.703,0.005,0.871309157375526
3231.8143,14.691,0.006,0.0792736408096533
3239.79267,14.69,0.005,0.916357598398913
3240.78993,14.687,0.005,0.0209892897776599
3241.81429,14.662,0.005,0.128464290660805
3242.71361,14.637,0.005,0.222820198539129
3243.85006,14.609,0.005,0.342055589176902
3244.82725,14.624,0.005,0.444581552815633
3245.77639,14.635,0.005,0.544164533738607
3246.76884,14.666,0.006,0.648291563910138
3247.7626,14.68,0.005,0.752556038194207
3249.72731,14.693,0.005,0.958691780496883
3251.74083,14.642,0.005,0.169948627482549
3254.72795,14.625,0.005,0.483354778287024
3257.74436,14.684,0.005,0.799834011578038
3259.66354,14.687,0.005,0.00119278407497063
3261.70164,14.643,0.005,0.215028544256924
3263.68434,14.611,0.005,0.423051782426111
3265.71873,14.666,0.005,0.636498292487724
3267.70757,14.679,0.005,0.845165734360168
3269.78399,14.688,0.006,0.063021997132803
3270.74081,14.657,0.005,0.163410757280612
3271.66364,14.633,0.005,0.260233314843432
3272.72083,14.615,0.005,0.371152812074546
3274.7067,14.642,0.005,0.579508644012373
3276.71113,14.69,0.005,0.789811775743622
3277.74427,14.689,0.005,0.898207966938539
3279.67659,14.668,0.005,0.100945377327968
3281.64027,14.607,0.005,0.306973052885605
3283.64171,14.625,0.005,0.516962476298845
3287.60793,14.696,0.005,0.933094986356658
3289.619,14.659,0.005,0.144094781376064
3293.59579,14.639,0.005,0.561336287059709
3295.61458,14.68,0.005,0.773146058070797
3297.59633,14.682,0.005,0.981069623028612
3299.6527,14.643,0.005,0.196822256444753
3301.62694,14.62,0.005,0.403957878436597
3303.68919,14.648,0.005,0.620327436571711
3306.62174,14.694,0.005,0.928008148274532
3308.60946,14.661,0.005,0.136558080676679
3310.60859,14.606,0.005,0.346305140807407
3312.65261,14.644,0.005,0.5607620224752
3314.56347,14.681,0.005,0.761247867478504
3320.6013,14.613,0.005,0.394731979101676
3327.55626,14.66,0.005,0.124440609019244
3330.55049,14.616,0.005,0.438592735121787
3335.59532,14.69,0.005,0.967892111030021
3338.59893,14.617,0.005,0.283028378946249
3349.59526,14.621,0.005,0.436754194539855
3353.57435,14.697,0.005,0.854237014314291
3359.55088,14.628,0.005,0.481289580822346
3363.55822,14.703,0.005,0.90173636714661
3367.61754,14.604,0.005,0.327636851922552
3372.54829,14.704,0.005,0.844967048928122
3376.5276,14.624,0.005,0.262472950919912
3378.59455,14.631,0.005,0.479335629153572
3386.56098,14.617,0.005,0.315166851854222
3390.57456,14.686,0.005,0.736268333798658
3398.55632,14.646,0.005,0.573707967373959
3402.54472,14.693,0.005,0.992167584620195
3528.93692,14.631,0.005,0.253132290997042
3541.92972,14.655,0.005,0.616326081729468
3547.91431,14.617,0.005,0.244224296746963
3554.92252,14.703,0.005,0.979519872461894
3560.94464,14.661,0.005,0.611355703925951
3564.9068,14.676,0.005,0.0270622421539172
3568.83766,14.622,0.005,0.439484810363883
3570.77838,14.673,0.005,0.64310354178054
3571.80071,14.684,0.005,0.750365556748768
3573.8382,14.694,0.005,0.964137316237074
3574.87719,14.666,0.005,0.0731472845759183
3577.83586,14.623,0.005,0.383568484996638
3578.89443,14.626,0.005,0.494632770682189
3579.79927,14.639,0.005,0.589567832378401
3581.8442,14.696,0.005,0.80412019049078
3581.86691,14.697,0.005,0.806502904839326
3582.82909,14.704,0.005,0.907454031737834
3583.8335,14.687,0.005,0.0128358951814344
3586.80784,14.615,0.005,0.324901178994531
3588.82573,14.645,0.005,0.536616522752704
3589.81854,14.663,0.005,0.640781323825401
3591.87334,14.692,0.005,0.856369234144721
3593.8109,14.677,0.005,0.0596564209844446
3596.89136,14.613,0.005,0.382855727107823
3601.80899,14.701,0.005,0.898809384604241
3607.8144,14.64,0.005,0.528892016739163
3614.78579,14.618,0.005,0.260324468618224
3617.76529,14.645,0.005,0.572931135348044
3619.69821,14.691,0.005,0.775731497239462
3621.71667,14.68,0.005,0.987506644924449
3624.86497,14.615,0.005,0.317823667534137
3626.71435,14.635,0.005,0.511859081971742
3629.66796,14.694,0.005,0.82174939139275
3631.73033,14.668,0.005,0.0381315398282068
3633.69564,14.624,0.005,0.244330233632809
3637.64955,14.669,0.005,0.659171188709094
3639.69963,14.688,0.005,0.874263880546476
3641.69619,14.665,0.005,0.0837412984105726
3643.72056,14.615,0.005,0.296136518389727
3646.65552,14.661,0.005,0.604070085291975
3650.65877,14.679,0.005,0.0240877522113737
3650.68281,14.674,0.005,0.0266100090558504
3651.73275,14.656,0.005,0.136768842305194
3653.72891,14.608,0.005,0.346204292501307
3655.69509,14.642,0.005,0.552494265983757
3657.64587,14.683,0.005,0.757168484249611
3658.6503,14.696,0.005,0.862552446076571
3659.63835,14.691,0.005,0.966217831900544
3660.66847,14.661,0.005,0.0742971672023244
3663.55998,14.619,0.005,0.377671996172266
3665.63356,14.667,0.005,0.595230288502424
3668.57198,14.696,0.005,0.903526875732579
3669.67074,14.681,0.005,0.0188078628565858
3671.6289,14.628,0.005,0.224256384596382
3673.67376,14.63,0.005,0.438801398366862
3675.65834,14.669,0.005,0.647021884575497
3683.64765,14.633,0.005,0.485253657883556
3685.65278,14.665,0.005,0.695630233033743
3687.65145,14.68,0.005,0.905329030346342
3689.59984,14.646,0.005,0.109752491796146
3692.57568,14.614,0.005,0.421975154364131
3694.55966,14.667,0.005,0.630132689070839
3696.56018,14.692,0.005,0.840025586847772
3698.59387,14.67,0.005,0.0533986534904322
3700.5748,14.622,0.005,0.261236184728905
3702.58409,14.636,0.005,0.472049223625889
3704.59036,14.676,0.005,0.682545406629799
3706.61079,14.692,0.005,0.894527245079525
3708.58367,14.662,0.005,0.101520177000263
3711.59026,14.62,0.005,0.416969104042794
3714.52401,14.69,0.006,0.724775718749516
3718.60452,14.645,0.005,0.152899440735675
3721.55342,14.624,0.005,0.462295580866465
3724.5631,14.688,0.005,0.778068708143969
3726.58366,14.679,0.005,0.990064186085772
3728.55677,14.631,0.005,0.197081249415646
3734.56022,14.703,0.005,0.826958239977517
3737.5759,14.645,0.005,0.143360882274465
3742.53452,14.675,0.006,0.663615176545304
3746.5598,14.669,0.005,0.0859442127776557
3751.53618,14.668,0.006,0.608061871505966
3756.55244,14.65,0.005,0.134363706730026
3761.60271,14.67,0.005,0.664233842922577
3766.52751,14.638,0.005,0.18093977086718
3772.55033,14.703,0.005,0.812849045750142
3776.5504,14.621,0.005,0.232533069709229
3871.8763,14.619,0.005,0.234047368088439
3901.93882,14.627,0.005,0.388182011719466
3906.93909,14.691,0.005,0.912806189416784
3913.91603,14.676,0.005,0.644820942688846
3918.87954,14.635,0.005,0.165588291700472
3931.91488,14.646,0.005,0.533245343920618
3934.8579,14.692,0.005,0.842024559332354
3936.8661,14.662,0.005,0.0527232363342027
3938.85009,14.615,0.005,0.260881820232583
3944.89748,14.705,0.005,0.895368959120098
3946.86561,14.658,0.005,0.101863524983785
3951.88502,14.679,0.005,0.628495855593105
3955.85015,14.672,0.005,0.0445140037556876
3958.82667,14.624,0.005,0.35680801135917
3960.82682,14.659,0.005,0.566662089043265
3963.82353,14.696,0.005,0.881074414687135
3965.81541,14.653,0.005,0.0900608108361266
3967.83526,14.608,0.005,0.30198179616727
3969.8009,14.646,0.005,0.508215113297973
3971.77709,14.693,0.005,0.715555327671114
3974.77883,14.676,0.005,0.0304953967396156
3979.73419,14.657,0.005,0.550407654516524
3980.61754,14.677,0.005,0.643088003251484
3981.64383,14.692,0.005,0.750765498132534
3983.83415,14.685,0.005,0.980572054357312
3986.69571,14.613,0.005,0.280804554188596
3987.66675,14.62,0.005,0.382685264932446
3990.79002,14.681,0.005,0.710376160719419
3993.73482,14.667,0.005,0.0193421322535761
3995.74009,14.602,0.005,0.229733396087513
3999.74936,14.678,0.005,0.650382676409682
4002.7215,14.675,0.005,0.962217138049046
4004.67329,14.634,0.005,0.166997324676579
4006.6995,14.622,0.005,0.379585595928347
4007.56288,14.646,0.005,0.470170708840289
4008.57181,14.666,0.005,0.576026806931819
4009.73327,14.686,0.005,0.697886226008881
4013.69838,14.644,0.005,0.113902275788023
4015.68067,14.616,0.005,0.321882497097635
4015.6969,14.625,0.005,0.323585335225152
4018.69606,14.681,0.005,0.63825471283533
4019.68463,14.692,0.005,0.741974656627611
4021.67712,14.685,0.005,0.951025053470169
4024.65059,14.607,0.005,0.262999057605498
4026.62947,14.632,0.005,0.470621504545661
4028.62543,14.681,0.005,0.680035970907845
4030.63799,14.694,0.005,0.891192095490433
4032.69009,14.648,0.005,0.106496724051045
4037.66628,14.675,0.005,0.628594448137053
4039.60422,14.701,0.005,0.831921504261396
4041.60374,14.662,0.005,0.0417094828683893
4043.58944,14.617,0.005,0.250047478547354
4046.59877,14.656,0.005,0.565783884115413
4048.56467,14.701,0.005,0.772044480230269
4050.60679,14.677,0.005,0.986302015475174
4052.55889,14.614,0.005,0.191114727045319
4054.61307,14.627,0.005,0.40663758747932
4056.58516,14.684,0.005,0.61354763325589
4058.61871,14.696,0.005,0.826906011214768
4060.51755,14.667,0.005,0.0261307277957957
4064.51518,14.635,0.005,0.445558748980261
4066.55665,14.691,0.005,0.659748086764781
4069.51502,14.688,0.005,0.970137811434514
4073.59859,14.64,0.005,0.398582586080628
4077.52194,14.688,0.005,0.810217211324622
4079.52388,14.674,0.005,0.0202590943228102
4082.52384,14.61,0.005,0.335012407268843
4085.56155,14.679,0.005,0.653726418878806
4092.5576,14.628,0.005,0.387746177487711
4096.58355,14.7,0.005,0.810145509563902
4100.58634,14.623,0.005,0.230114913665076
4105.55417,14.705,0.005,0.751335513490751
4108.53042,14.652,0.005,0.063601192918345
4113.60831,14.675,0.005,0.596369196583588
4120.57914,14.622,0.005,0.327742893727508
4126.57697,14.698,0.005,0.957030238554573
4252.92626,14.623,0.006,0.213492863350814
4255.84555,14.664,0.006,0.519782346860686
4268.89906,14.684,0.005,0.889345780397975
4275.92119,14.688,0.006,0.626101830957993
4279.79887,14.655,0.006,0.0329447977124943
4282.80943,14.622,0.005,0.348810253859615
4283.86237,14.654,0.006,0.459283844618593
4285.91669,14.692,0.006,0.674821393736391
4291.93747,14.628,0.005,0.306516633512702
4292.85599,14.621,0.005,0.402886989453207
4295.86004,14.677,0.005,0.718069421804138
4296.8898,14.693,0.005,0.826110986204815
4297.92266,14.664,0.005,0.934477800032186
4299.85747,14.612,0.005,0.137476459154661
4300.87896,14.617,0.005,0.244650342020202
4301.89697,14.629,0.005,0.351459106174443
4302.91858,14.64,0.005,0.458645579340341
4306.86321,14.696,0.006,0.872512884519986
4307.89749,14.659,0.005,0.981028683568578
4308.65864,14.643,0.005,0.0608879097411465
4308.86662,14.633,0.005,0.0827089986978545
4310.83897,14.619,0.005,0.289646323458579
4311.82652,14.649,0.006,0.393259249697541
4312.9004,14.66,0.005,0.505929847874445
4314.91987,14.701,0.006,0.717810963920983
4316.82641,14.677,0.005,0.9178435581103
4319.86359,14.613,0.006,0.236501962560221
4320.89045,14.625,0.005,0.344239261368132
4326.83432,14.661,0.005,0.967865167787143
4327.81259,14.632,0.006,0.0705044441293565
4328.82822,14.613,0.005,0.177063500659331
4329.83076,14.624,0.005,0.282249165255124
4330.859,14.639,0.005,0.390131252517568
4333.8603,14.698,0.006,0.705025157151299
4338.90068,14.618,0.006,0.233857642753502
4340.77316,14.644,0.005,0.430316690015884
4341.76831,14.664,0.006,0.534727001946205
4342.82417,14.687,0.005,0.645506956681293
4343.76181,14.701,0.005,0.74388336715036
4344.74396,14.688,0.005,0.846929729871839
4345.78995,14.659,0.005,0.956674132400081
4347.77884,14.614,0.005,0.165346820230968
4349.79203,14.635,0.005,0.376569043890548
4351.72913,14.679,0.006,0.579807967912156
4353.75235,14.695,0.006,0.792082530845915
4357.70122,14.616,0.006,0.206394693305867
4359.69915,14.637,0.005,0.41601585043279
4361.70171,14.686,0.006,0.626122783316312
4362.72443,14.706,0.006,0.733425716760819
4364.58347,14.676,0.006,0.928474650379622
4367.68098,14.621,0.005,0.253462828349894
4370.67263,14.679,0.005,0.567344262994053
4372.7361,14.688,0.005,0.783841822516461
4376.65149,14.619,0.006,0.194641291168011
4378.61807,14.642,0.005,0.400973232318413
4379.64603,14.667,0.005,0.508825942213167
4380.75888,14.681,0.005,0.6255852404412
4382.68633,14.69,0.005,0.827811694473236
4386.66139,14.618,0.005,0.244871689992938
4388.66187,14.651,0.005,0.454760391003037
4390.67086,14.687,0.005,0.665541954149082
4393.64464,14.663,0.005,0.977548483227085
4395.67952,14.616,0.005,0.191046403681831
4398.64496,14.66,0.005,0.502177906882798
4400.66784,14.683,0.005,0.714416797298832
4403.69363,14.651,0.005,0.0318801724035782
4407.63372,14.652,0.005,0.445271144551773
4408.6799,14.674,0.005,0.55503548172227
4410.70284,14.69,0.005,0.767280667288435
4415.68697,14.625,0.005,0.290211449583464
4418.59364,14.684,0.005,0.595176853169194
4422.65487,14.64,0.005,0.0212777335596007
4424.65193,14.623,0.005,0.230807611008627
4427.53863,14.679,0.006,0.533677778771339
4429.56456,14.688,0.006,0.746236672655512
4431.569,14.667,0.006,0.956540853578529
4433.57486,14.616,0.005,0.166994019722658
4435.56321,14.639,0.005,0.375610051201907
4437.65225,14.693,0.006,0.594790393898745
4439.56412,14.698,0.006,0.795382207263648
4441.59995,14.655,0.005,0.00897980092986111
4443.59068,14.624,0.005,0.217845540033472
4449.6447,14.685,0.005,0.853028293017389
4451.59983,14.637,0.005,0.0581589096723766
4453.58181,14.628,0.005,0.266106606039233
4456.58324,14.699,0.006,0.581014150165089
4459.53574,14.682,0.006,0.890787999307535
4464.57543,14.651,0.005,0.419548090682425
4465.54136,14.676,0.005,0.520892664468105
4470.56029,14.638,0.005,0.0474746338759372
4474.59679,14.665,0.005,0.47098086319452
4476.57493,14.697,0.005,0.678525669949007
4479.59974,14.646,0.005,0.995886224267186
4481.58441,14.614,0.005,0.204116153201194
4484.60109,14.677,0.006,0.520623714668034
4487.62265,14.683,0.006,0.837643281684051
4609.89594,14.696,0.006,0.666455369950423
4643.88061,14.633,0.005,0.232098735821528
4649.93082,14.667,0.005,0.866881746768094
4661.89396,14.613,0.005,0.122044465017031
4662.77668,14.62,0.005,0.214658714674904
4662.8936,14.629,0.005,0.226925864020154
4663.74837,14.646,0.005,0.316607622879234
4663.93227,14.651,0.005,0.335902258224633
4665.82132,14.699,0.005,0.534099816132305
4665.91527,14.703,0.006,0.543956972144855
4666.90913,14.696,0.006,0.648231938345888
4670.90358,14.624,0.005,0.0673263165700746
4671.81782,14.626,0.005,0.163247618463378
4672.87754,14.633,0.005,0.274432561194372
4675.89515,14.696,0.005,0.591037697489239
4681.87488,14.625,0.005,0.218426005340999
4683.87013,14.666,0.005,0.427765979092524
4685.85625,14.696,0.005,0.636148040822785
4688.80759,14.637,0.005,0.945800183728164
4690.73315,14.609,0.005,0.147828340529018
4691.73602,14.628,0.005,0.253048628450959
4693.89111,14.679,0.005,0.479158882319918
4696.84103,14.698,0.006,0.788662040003979
4698.75286,14.629,0.005,0.989249656602096
4699.74687,14.613,0.005,0.0935403606786801
4700.78438,14.618,0.005,0.20239504864609
4701.78958,14.647,0.005,0.30785979823384
4702.84972,14.675,0.005,0.419088807016225
4703.74876,14.679,0.005,0.513415337527002
4704.76761,14.701,0.005,0.620312233783931
4705.77485,14.703,0.005,0.725991018478317
4707.76752,14.651,0.005,0.935060300771553
4708.83578,14.616,0.005,0.0471412532134955
4710.75175,14.627,0.005,0.248163235175017
4716.75326,14.663,0.005,0.87783668254731
4719.74543,14.62,0.005,0.191772675159762
4721.73439,14.66,0.005,0.400452707332562
4724.76409,14.703,0.005,0.718326316391591
4726.65976,14.662,0.005,0.917218439204041
4729.67074,14.645,0.006,0.233127961402539
4731.76099,14.676,0.005,0.452435256294999
4734.74331,14.686,0.005,0.765337795083965
4736.70809,14.642,0.005,0.971480881728539
4739.64937,14.636,0.005,0.280077537784611
4741.72395,14.68,0.005,0.497740749284599
4747.59056,14.62,0.005,0.113260600636788
4749.59013,14.647,0.005,0.323053825202301
4753.65929,14.693,0.006,0.749986714610037
4755.65321,14.634,0.005,0.95918714586568
4757.63765,14.623,0.005,0.167392943390456
4759.65027,14.656,0.005,0.37855536312327
4761.62054,14.688,0.005,0.585274456010571
4763.63318,14.693,0.005,0.79643897412673
4766.6014,14.616,0.005,0.107862152619997
4769.63947,14.674,0.005,0.426613935131174
4771.55054,14.704,0.005,0.627121813160174
4773.67535,14.668,0.005,0.850055114564532
4775.66219,14.621,0.005,0.05851271809711
4777.59594,14.643,0.005,0.261400162899543
4779.63153,14.679,0.005,0.474972575964962
4781.58145,14.695,0.005,0.679556563744735
4783.56507,14.659,0.005,0.887676327550277
4785.59617,14.616,0.005,0.100777653542975
4789.53158,14.697,0.006,0.513677603976016
4790.6138,14.695,0.005,0.62722322802986
4791.6121,14.695,0.005,0.731964035345332
4793.51623,14.643,0.005,0.931743774335174
4795.53328,14.624,0.005,0.14337098599055
4797.52548,14.659,0.005,0.352390956273936
4798.58878,14.695,0.005,0.463951509633145
4800.63607,14.696,0.005,0.678751476986446
4803.52739,14.622,0.005,0.98210637131418
4804.57757,14.621,0.005,0.0922903851642711
4806.58659,14.651,0.005,0.303075095885334
4808.54482,14.689,0.005,0.508530961967028
4808.61232,14.69,0.005,0.515613005935579
4810.55526,14.69,0.005,0.719464657909408
4813.59461,14.611,0.005,0.0383507369579948
4815.57074,14.64,0.005,0.245684656180958
4817.58728,14.677,0.005,0.457258359059713
4819.58688,14.692,0.005,0.667054731200339
4821.62878,14.645,0.005,0.881289184227923
4823.58957,14.62,0.005,0.0870136433845485
4825.61801,14.655,0.005,0.299835884385209
4832.59113,14.619,0.005,0.0314498464281511
4835.57295,14.661,0.005,0.344299925632154
4839.59446,14.678,0.005,0.766233416594001
4842.56152,14.616,0.005,0.0775348888502
4844.57001,14.648,0.005,0.288263992411282
4847.62632,14.701,0.006,0.608929500581452
4849.58618,14.665,0.005,0.814556384910064
4853.58361,14.64,0.005,0.233963422260587
4856.57754,14.688,0.005,0.548084072612191
4865.55067,14.678,0.005,0.489537423655384
4936.91655,14.62,0.005,0.977186312744485
4940.89923,14.679,0.005,0.39504579233889
4940.90309,14.681,0.005,0.3954507803347
4953.89694,14.67,0.005,0.75875473619551
4954.88836,14.645,0.005,0.86277369962205
